lang,domain,intent,sentence
"ca-ES", "ovos-skill-iss-location", "about.intent", "informació sobre sa EEI"
"ca-ES", "ovos-skill-iss-location", "about.intent", "informació sobre sa I S S"
"ca-ES", "ovos-skill-iss-location", "about.intent", "informació sobre sa ISS"
"ca-ES", "ovos-skill-iss-location", "about.intent", "informació sobre sa estació espacial"
"ca-ES", "ovos-skill-iss-location", "about.intent", "informació sobre sa estació espacial internacional"
"ca-ES", "ovos-skill-iss-location", "about.intent", "parla de l' E E I"
"ca-ES", "ovos-skill-iss-location", "about.intent", "parla de l' EEI"
"ca-ES", "ovos-skill-iss-location", "about.intent", "parla de l' I S S"
"ca-ES", "ovos-skill-iss-location", "about.intent", "parla de l' ISS"
"ca-ES", "ovos-skill-iss-location", "about.intent", "parla de l' estació espacial"
"ca-ES", "ovos-skill-iss-location", "about.intent", "parla de l' estació espacial internacional"
"ca-ES", "ovos-skill-iss-location", "about.intent", "parla de la E E I"
"ca-ES", "ovos-skill-iss-location", "about.intent", "parla de la EEI"
"ca-ES", "ovos-skill-iss-location", "about.intent", "parla de la I S S"
"ca-ES", "ovos-skill-iss-location", "about.intent", "parla de la ISS"
"ca-ES", "ovos-skill-iss-location", "about.intent", "parla de la estació espacial"
"ca-ES", "ovos-skill-iss-location", "about.intent", "parla de la estació espacial internacional"
"ca-ES", "ovos-skill-iss-location", "about.intent", "parla de s E E I"
"ca-ES", "ovos-skill-iss-location", "about.intent", "parla de s EEI"
"ca-ES", "ovos-skill-iss-location", "about.intent", "parla de s I S S"
"ca-ES", "ovos-skill-iss-location", "about.intent", "parla de s ISS"
"ca-ES", "ovos-skill-iss-location", "about.intent", "parla de s estació espacial"
"ca-ES", "ovos-skill-iss-location", "about.intent", "parla de s estació espacial internacional"
"ca-ES", "ovos-skill-iss-location", "about.intent", "parla de sa E E I"
"ca-ES", "ovos-skill-iss-location", "about.intent", "parla de sa EEI"
"ca-ES", "ovos-skill-iss-location", "about.intent", "parla de sa I S S"
"ca-ES", "ovos-skill-iss-location", "about.intent", "parla de sa ISS"
"ca-ES", "ovos-skill-iss-location", "about.intent", "parla de sa estació espacial"
"ca-ES", "ovos-skill-iss-location", "about.intent", "parla de sa estació espacial internacional"
"ca-ES", "ovos-skill-iss-location", "about.intent", "parla sobre l' E E I"
"ca-ES", "ovos-skill-iss-location", "about.intent", "parla sobre l' EEI"
"ca-ES", "ovos-skill-iss-location", "about.intent", "parla sobre l' I S S"
"ca-ES", "ovos-skill-iss-location", "about.intent", "parla sobre l' ISS"
"ca-ES", "ovos-skill-iss-location", "about.intent", "parla sobre l' estació espacial"
"ca-ES", "ovos-skill-iss-location", "about.intent", "parla sobre l' estació espacial internacional"
"ca-ES", "ovos-skill-iss-location", "about.intent", "parla sobre la E E I"
"ca-ES", "ovos-skill-iss-location", "about.intent", "parla sobre la EEI"
"ca-ES", "ovos-skill-iss-location", "about.intent", "parla sobre la I S S"
"ca-ES", "ovos-skill-iss-location", "about.intent", "parla sobre la ISS"
"ca-ES", "ovos-skill-iss-location", "about.intent", "parla sobre la estació espacial"
"ca-ES", "ovos-skill-iss-location", "about.intent", "parla sobre la estació espacial internacional"
"ca-ES", "ovos-skill-iss-location", "about.intent", "parla sobre s E E I"
"ca-ES", "ovos-skill-iss-location", "about.intent", "parla sobre s EEI"
"ca-ES", "ovos-skill-iss-location", "about.intent", "parla sobre s I S S"
"ca-ES", "ovos-skill-iss-location", "about.intent", "parla sobre s ISS"
"ca-ES", "ovos-skill-iss-location", "about.intent", "parla sobre s estació espacial"
"ca-ES", "ovos-skill-iss-location", "about.intent", "parla sobre s estació espacial internacional"
"ca-ES", "ovos-skill-iss-location", "about.intent", "parla sobre sa E E I"
"ca-ES", "ovos-skill-iss-location", "about.intent", "parla sobre sa EEI"
"ca-ES", "ovos-skill-iss-location", "about.intent", "parla sobre sa I S S"
"ca-ES", "ovos-skill-iss-location", "about.intent", "parla sobre sa ISS"
"ca-ES", "ovos-skill-iss-location", "about.intent", "parla sobre sa estació espacial"
"ca-ES", "ovos-skill-iss-location", "about.intent", "parla sobre sa estació espacial internacional"
"ca-ES", "ovos-skill-iss-location", "about.intent", "parla'm de l' E E I"
"ca-ES", "ovos-skill-iss-location", "about.intent", "parla'm de l' EEI"
"ca-ES", "ovos-skill-iss-location", "about.intent", "parla'm de l' I S S"
"ca-ES", "ovos-skill-iss-location", "about.intent", "parla'm de l' ISS"
"ca-ES", "ovos-skill-iss-location", "about.intent", "parla'm de l' estació espacial"
"ca-ES", "ovos-skill-iss-location", "about.intent", "parla'm de l' estació espacial internacional"
"ca-ES", "ovos-skill-iss-location", "about.intent", "parla'm de la E E I"
"ca-ES", "ovos-skill-iss-location", "about.intent", "parla'm de la EEI"
"ca-ES", "ovos-skill-iss-location", "about.intent", "parla'm de la I S S"
"ca-ES", "ovos-skill-iss-location", "about.intent", "parla'm de la ISS"
"ca-ES", "ovos-skill-iss-location", "about.intent", "parla'm de la estació espacial"
"ca-ES", "ovos-skill-iss-location", "about.intent", "parla'm de la estació espacial internacional"
"ca-ES", "ovos-skill-iss-location", "about.intent", "parla'm de s E E I"
"ca-ES", "ovos-skill-iss-location", "about.intent", "parla'm de s EEI"
"ca-ES", "ovos-skill-iss-location", "about.intent", "parla'm de s I S S"
"ca-ES", "ovos-skill-iss-location", "about.intent", "parla'm de s ISS"
"ca-ES", "ovos-skill-iss-location", "about.intent", "parla'm de s estació espacial"
"ca-ES", "ovos-skill-iss-location", "about.intent", "parla'm de s estació espacial internacional"
"ca-ES", "ovos-skill-iss-location", "about.intent", "parla'm de sa E E I"
"ca-ES", "ovos-skill-iss-location", "about.intent", "parla'm de sa EEI"
"ca-ES", "ovos-skill-iss-location", "about.intent", "parla'm de sa I S S"
"ca-ES", "ovos-skill-iss-location", "about.intent", "parla'm de sa ISS"
"ca-ES", "ovos-skill-iss-location", "about.intent", "parla'm de sa estació espacial"
"ca-ES", "ovos-skill-iss-location", "about.intent", "parla'm de sa estació espacial internacional"
"ca-ES", "ovos-skill-iss-location", "about.intent", "parla'm sobre l' E E I"
"ca-ES", "ovos-skill-iss-location", "about.intent", "parla'm sobre l' EEI"
"ca-ES", "ovos-skill-iss-location", "about.intent", "parla'm sobre l' I S S"
"ca-ES", "ovos-skill-iss-location", "about.intent", "parla'm sobre l' ISS"
"ca-ES", "ovos-skill-iss-location", "about.intent", "parla'm sobre l' estació espacial"
"ca-ES", "ovos-skill-iss-location", "about.intent", "parla'm sobre l' estació espacial internacional"
"ca-ES", "ovos-skill-iss-location", "about.intent", "parla'm sobre la E E I"
"ca-ES", "ovos-skill-iss-location", "about.intent", "parla'm sobre la EEI"
"ca-ES", "ovos-skill-iss-location", "about.intent", "parla'm sobre la I S S"
"ca-ES", "ovos-skill-iss-location", "about.intent", "parla'm sobre la ISS"
"ca-ES", "ovos-skill-iss-location", "about.intent", "parla'm sobre la estació espacial"
"ca-ES", "ovos-skill-iss-location", "about.intent", "parla'm sobre la estació espacial internacional"
"ca-ES", "ovos-skill-iss-location", "about.intent", "parla'm sobre s E E I"
"ca-ES", "ovos-skill-iss-location", "about.intent", "parla'm sobre s EEI"
"ca-ES", "ovos-skill-iss-location", "about.intent", "parla'm sobre s I S S"
"ca-ES", "ovos-skill-iss-location", "about.intent", "parla'm sobre s ISS"
"ca-ES", "ovos-skill-iss-location", "about.intent", "parla'm sobre s estació espacial"
"ca-ES", "ovos-skill-iss-location", "about.intent", "parla'm sobre s estació espacial internacional"
"ca-ES", "ovos-skill-iss-location", "about.intent", "parla'm sobre sa E E I"
"ca-ES", "ovos-skill-iss-location", "about.intent", "parla'm sobre sa EEI"
"ca-ES", "ovos-skill-iss-location", "about.intent", "parla'm sobre sa I S S"
"ca-ES", "ovos-skill-iss-location", "about.intent", "parla'm sobre sa ISS"
"ca-ES", "ovos-skill-iss-location", "about.intent", "parla'm sobre sa estació espacial"
"ca-ES", "ovos-skill-iss-location", "about.intent", "parla'm sobre sa estació espacial internacional"
"ca-ES", "ovos-skill-iss-location", "about.intent", "què és l' E E I"
"ca-ES", "ovos-skill-iss-location", "about.intent", "què és l' EEI"
"ca-ES", "ovos-skill-iss-location", "about.intent", "què és l' I S S"
"ca-ES", "ovos-skill-iss-location", "about.intent", "què és l' ISS"
"ca-ES", "ovos-skill-iss-location", "about.intent", "què és l' estació espacial"
"ca-ES", "ovos-skill-iss-location", "about.intent", "què és l' estació espacial internacional"
"ca-ES", "ovos-skill-iss-location", "about.intent", "què és la E E I"
"ca-ES", "ovos-skill-iss-location", "about.intent", "què és la EEI"
"ca-ES", "ovos-skill-iss-location", "about.intent", "què és la I S S"
"ca-ES", "ovos-skill-iss-location", "about.intent", "què és la ISS"
"ca-ES", "ovos-skill-iss-location", "about.intent", "què és la estació espacial"
"ca-ES", "ovos-skill-iss-location", "about.intent", "què és la estació espacial internacional"
"ca-ES", "ovos-skill-iss-location", "about.intent", "què és s E E I"
"ca-ES", "ovos-skill-iss-location", "about.intent", "què és s EEI"
"ca-ES", "ovos-skill-iss-location", "about.intent", "què és s I S S"
"ca-ES", "ovos-skill-iss-location", "about.intent", "què és s ISS"
"ca-ES", "ovos-skill-iss-location", "about.intent", "què és s estació espacial"
"ca-ES", "ovos-skill-iss-location", "about.intent", "què és s estació espacial internacional"
"ca-ES", "ovos-skill-iss-location", "about.intent", "què és sa E E I"
"ca-ES", "ovos-skill-iss-location", "about.intent", "què és sa EEI"
"ca-ES", "ovos-skill-iss-location", "about.intent", "què és sa I S S"
"ca-ES", "ovos-skill-iss-location", "about.intent", "què és sa ISS"
"ca-ES", "ovos-skill-iss-location", "about.intent", "què és sa estació espacial"
"ca-ES", "ovos-skill-iss-location", "about.intent", "què és sa estació espacial internacional"
"ca-ES", "ovos-skill-iss-location", "when_iss.intent", "quan passa la E E I a dalt"
"ca-ES", "ovos-skill-iss-location", "when_iss.intent", "quan passa la E E I a dalt jo"
"ca-ES", "ovos-skill-iss-location", "when_iss.intent", "quan passa la E E I a dalt meu"
"ca-ES", "ovos-skill-iss-location", "when_iss.intent", "quan passa la E E I a dalt nosaltres"
"ca-ES", "ovos-skill-iss-location", "when_iss.intent", "quan passa la E E I a dalt nostre"
"ca-ES", "ovos-skill-iss-location", "when_iss.intent", "quan passa la E E I a sobre"
"ca-ES", "ovos-skill-iss-location", "when_iss.intent", "quan passa la E E I a sobre jo"
"ca-ES", "ovos-skill-iss-location", "when_iss.intent", "quan passa la E E I a sobre meu"
"ca-ES", "ovos-skill-iss-location", "when_iss.intent", "quan passa la E E I a sobre nosaltres"
"ca-ES", "ovos-skill-iss-location", "when_iss.intent", "quan passa la E E I a sobre nostre"
"ca-ES", "ovos-skill-iss-location", "when_iss.intent", "quan passa la E E I per"
"ca-ES", "ovos-skill-iss-location", "when_iss.intent", "quan passa la E E I per jo"
"ca-ES", "ovos-skill-iss-location", "when_iss.intent", "quan passa la E E I per meu"
"ca-ES", "ovos-skill-iss-location", "when_iss.intent", "quan passa la E E I per nosaltres"
"ca-ES", "ovos-skill-iss-location", "when_iss.intent", "quan passa la E E I per nostre"
"ca-ES", "ovos-skill-iss-location", "when_iss.intent", "quan passa la E E I per sobre"
"ca-ES", "ovos-skill-iss-location", "when_iss.intent", "quan passa la E E I per sobre jo"
"ca-ES", "ovos-skill-iss-location", "when_iss.intent", "quan passa la E E I per sobre meu"
"ca-ES", "ovos-skill-iss-location", "when_iss.intent", "quan passa la E E I per sobre nosaltres"
"ca-ES", "ovos-skill-iss-location", "when_iss.intent", "quan passa la E E I per sobre nostre"
"ca-ES", "ovos-skill-iss-location", "when_iss.intent", "quan passa la EEI a dalt"
"ca-ES", "ovos-skill-iss-location", "when_iss.intent", "quan passa la EEI a dalt jo"
"ca-ES", "ovos-skill-iss-location", "when_iss.intent", "quan passa la EEI a dalt meu"
"ca-ES", "ovos-skill-iss-location", "when_iss.intent", "quan passa la EEI a dalt nosaltres"
"ca-ES", "ovos-skill-iss-location", "when_iss.intent", "quan passa la EEI a dalt nostre"
"ca-ES", "ovos-skill-iss-location", "when_iss.intent", "quan passa la EEI a sobre"
"ca-ES", "ovos-skill-iss-location", "when_iss.intent", "quan passa la EEI a sobre jo"
"ca-ES", "ovos-skill-iss-location", "when_iss.intent", "quan passa la EEI a sobre meu"
"ca-ES", "ovos-skill-iss-location", "when_iss.intent", "quan passa la EEI a sobre nosaltres"
"ca-ES", "ovos-skill-iss-location", "when_iss.intent", "quan passa la EEI a sobre nostre"
"ca-ES", "ovos-skill-iss-location", "when_iss.intent", "quan passa la EEI per"
"ca-ES", "ovos-skill-iss-location", "when_iss.intent", "quan passa la EEI per jo"
"ca-ES", "ovos-skill-iss-location", "when_iss.intent", "quan passa la EEI per meu"
"ca-ES", "ovos-skill-iss-location", "when_iss.intent", "quan passa la EEI per nosaltres"
"ca-ES", "ovos-skill-iss-location", "when_iss.intent", "quan passa la EEI per nostre"
"ca-ES", "ovos-skill-iss-location", "when_iss.intent", "quan passa la EEI per sobre"
"ca-ES", "ovos-skill-iss-location", "when_iss.intent", "quan passa la EEI per sobre jo"
"ca-ES", "ovos-skill-iss-location", "when_iss.intent", "quan passa la EEI per sobre meu"
"ca-ES", "ovos-skill-iss-location", "when_iss.intent", "quan passa la EEI per sobre nosaltres"
"ca-ES", "ovos-skill-iss-location", "when_iss.intent", "quan passa la EEI per sobre nostre"
"ca-ES", "ovos-skill-iss-location", "when_iss.intent", "quan passa la I S S a dalt"
"ca-ES", "ovos-skill-iss-location", "when_iss.intent", "quan passa la I S S a dalt jo"
"ca-ES", "ovos-skill-iss-location", "when_iss.intent", "quan passa la I S S a dalt meu"
"ca-ES", "ovos-skill-iss-location", "when_iss.intent", "quan passa la I S S a dalt nosaltres"
"ca-ES", "ovos-skill-iss-location", "when_iss.intent", "quan passa la I S S a dalt nostre"
"ca-ES", "ovos-skill-iss-location", "when_iss.intent", "quan passa la I S S a sobre"
"ca-ES", "ovos-skill-iss-location", "when_iss.intent", "quan passa la I S S a sobre jo"
"ca-ES", "ovos-skill-iss-location", "when_iss.intent", "quan passa la I S S a sobre meu"
"ca-ES", "ovos-skill-iss-location", "when_iss.intent", "quan passa la I S S a sobre nosaltres"
"ca-ES", "ovos-skill-iss-location", "when_iss.intent", "quan passa la I S S a sobre nostre"
"ca-ES", "ovos-skill-iss-location", "when_iss.intent", "quan passa la I S S per"
"ca-ES", "ovos-skill-iss-location", "when_iss.intent", "quan passa la I S S per jo"
"ca-ES", "ovos-skill-iss-location", "when_iss.intent", "quan passa la I S S per meu"
"ca-ES", "ovos-skill-iss-location", "when_iss.intent", "quan passa la I S S per nosaltres"
"ca-ES", "ovos-skill-iss-location", "when_iss.intent", "quan passa la I S S per nostre"
"ca-ES", "ovos-skill-iss-location", "when_iss.intent", "quan passa la I S S per sobre"
"ca-ES", "ovos-skill-iss-location", "when_iss.intent", "quan passa la I S S per sobre jo"
"ca-ES", "ovos-skill-iss-location", "when_iss.intent", "quan passa la I S S per sobre meu"
"ca-ES", "ovos-skill-iss-location", "when_iss.intent", "quan passa la I S S per sobre nosaltres"
"ca-ES", "ovos-skill-iss-location", "when_iss.intent", "quan passa la I S S per sobre nostre"
"ca-ES", "ovos-skill-iss-location", "when_iss.intent", "quan passa la ISS a dalt"
"ca-ES", "ovos-skill-iss-location", "when_iss.intent", "quan passa la ISS a dalt jo"
"ca-ES", "ovos-skill-iss-location", "when_iss.intent", "quan passa la ISS a dalt meu"
"ca-ES", "ovos-skill-iss-location", "when_iss.intent", "quan passa la ISS a dalt nosaltres"
"ca-ES", "ovos-skill-iss-location", "when_iss.intent", "quan passa la ISS a dalt nostre"
